technique,review_id,review_text,true_label,predicted_label,correct,success,retry_count,retry_reasons,extraction_reason,execution_time
chain-of-thought,74,@user @user oui! On va tous dans la même direction pour que le client accède facilement à notre écos...,2,2,True,True,0,,Sentiment: X pattern match,3.1704626083374023
role-based,74,@user @user oui! On va tous dans la même direction pour que le client accède facilement à notre écos...,2,2,True,True,0,,Direct digit match,0.5736675262451172
combined,74,@user @user oui! On va tous dans la même direction pour que le client accède facilement à notre écos...,2,2,True,True,0,,Sentiment: X pattern match,1.010303258895874
zero-shot,265,Aude - Neuf éoliennes de plus en Lézignanais : http,1,1,True,True,0,,Direct digit match,0.7116761207580566
few-shot,265,Aude - Neuf éoliennes de plus en Lézignanais : http,1,1,True,True,0,,Direct digit match,1.100332260131836
few-shot-real,265,Aude - Neuf éoliennes de plus en Lézignanais : http,1,1,True,True,0,,Direct digit match,0.7153530120849609
chain-of-thought,265,Aude - Neuf éoliennes de plus en Lézignanais : http,1,1,True,True,0,,Sentiment: X pattern match,2.4717750549316406
role-based,265,Aude - Neuf éoliennes de plus en Lézignanais : http,1,1,True,True,0,,Direct digit match,0.6433789730072021
combined,265,Aude - Neuf éoliennes de plus en Lézignanais : http,1,1,True,True,0,,Sentiment: X pattern match,0.8331665992736816
zero-shot,87,Impact du changement climatique sur l’eau http,0,1,False,True,0,,Direct digit match,1.062288761138916
few-shot,87,Impact du changement climatique sur l’eau http,0,1,False,True,0,,Direct digit match,0.6631948947906494
few-shot-real,87,Impact du changement climatique sur l’eau http,0,1,False,True,0,,Sentiment: X pattern match,1.090264081954956
chain-of-thought,87,Impact du changement climatique sur l’eau http,0,0,True,True,0,,Sentiment: X pattern match,3.2000370025634766
role-based,87,Impact du changement climatique sur l’eau http,0,1,False,True,0,,Direct digit match,1.228306770324707
combined,87,Impact du changement climatique sur l’eau http,0,1,False,True,0,,Direct digit match,1.7494914531707764
zero-shot,134,Ségolène #Royal : « L’espoir de vivre mieux dans un pays qui reprend son destin énergétique en main ...,2,2,True,True,0,,Sentiment: X pattern match,3.244746208190918
few-shot,134,Ségolène #Royal : « L’espoir de vivre mieux dans un pays qui reprend son destin énergétique en main ...,2,1,False,True,0,,Sentiment: X pattern match,0.7324798107147217
few-shot-real,134,Ségolène #Royal : « L’espoir de vivre mieux dans un pays qui reprend son destin énergétique en main ...,2,2,True,True,0,,Sentiment: X pattern match,1.214693546295166
chain-of-thought,134,Ségolène #Royal : « L’espoir de vivre mieux dans un pays qui reprend son destin énergétique en main ...,2,2,True,True,0,,Sentiment: X pattern match,3.518965482711792
role-based,134,Ségolène #Royal : « L’espoir de vivre mieux dans un pays qui reprend son destin énergétique en main ...,2,2,True,True,0,,Direct digit match,1.0606052875518799
combined,134,Ségolène #Royal : « L’espoir de vivre mieux dans un pays qui reprend son destin énergétique en main ...,2,2,True,True,0,,Sentiment: X pattern match,0.9942615032196045
zero-shot,318,Comment peut-on sauver le monde du réchauffement planétaire ? — on pourras pas le sauvé http,0,0,True,True,0,,Direct digit match,1.2251222133636475
few-shot,318,Comment peut-on sauver le monde du réchauffement planétaire ? — on pourras pas le sauvé http,0,0,True,True,0,,Sentiment: X pattern match,0.8203959465026855
few-shot-real,318,Comment peut-on sauver le monde du réchauffement planétaire ? — on pourras pas le sauvé http,0,0,True,True,0,,Sentiment: X pattern match,1.9122967720031738
chain-of-thought,318,Comment peut-on sauver le monde du réchauffement planétaire ? — on pourras pas le sauvé http,0,0,True,True,0,,Sentiment: X pattern match,4.431128025054932
role-based,318,Comment peut-on sauver le monde du réchauffement planétaire ? — on pourras pas le sauvé http,0,0,True,True,0,,Sentiment: X pattern match,0.8308637142181396
combined,318,Comment peut-on sauver le monde du réchauffement planétaire ? — on pourras pas le sauvé http,0,0,True,True,0,,Sentiment: X pattern match,0.9438104629516602
zero-shot,172,"la veille de la relation client du mois de septembre, spéciale réseaux sociaux ! | Orange Business S...",1,1,True,True,0,,Direct digit match,0.63490891456604
few-shot,172,"la veille de la relation client du mois de septembre, spéciale réseaux sociaux ! | Orange Business S...",1,1,True,True,0,,Direct digit match,0.8100240230560303
few-shot-real,172,"la veille de la relation client du mois de septembre, spéciale réseaux sociaux ! | Orange Business S...",1,1,True,True,0,,Direct digit match,0.659172534942627
chain-of-thought,172,"la veille de la relation client du mois de septembre, spéciale réseaux sociaux ! | Orange Business S...",1,1,True,True,0,,Sentiment: X pattern match,4.448262929916382
role-based,172,"la veille de la relation client du mois de septembre, spéciale réseaux sociaux ! | Orange Business S...",1,1,True,True,0,,Direct digit match,0.8651745319366455
combined,172,"la veille de la relation client du mois de septembre, spéciale réseaux sociaux ! | Orange Business S...",1,1,True,True,0,,Direct digit match,0.740900993347168
zero-shot,28,"Suite au réchauffement climatique, il fera bientôt aussi froid en hiver à Bordeaux qu'à Montréal, qu...",1,0,False,True,0,,Direct digit match,0.8657059669494629
few-shot,28,"Suite au réchauffement climatique, il fera bientôt aussi froid en hiver à Bordeaux qu'à Montréal, qu...",1,1,True,True,0,,Sentiment: X pattern match,0.8081133365631104
few-shot-real,28,"Suite au réchauffement climatique, il fera bientôt aussi froid en hiver à Bordeaux qu'à Montréal, qu...",1,1,True,True,0,,Direct digit match,0.8679094314575195
chain-of-thought,28,"Suite au réchauffement climatique, il fera bientôt aussi froid en hiver à Bordeaux qu'à Montréal, qu...",1,0,False,True,0,,Sentiment: X pattern match,8.860061645507812
role-based,28,"Suite au réchauffement climatique, il fera bientôt aussi froid en hiver à Bordeaux qu'à Montréal, qu...",1,0,False,True,0,,Direct digit match,1.7616541385650635
combined,28,"Suite au réchauffement climatique, il fera bientôt aussi froid en hiver à Bordeaux qu'à Montréal, qu...",1,1,True,True,0,,Sentiment: X pattern match,0.73675537109375
zero-shot,182,Le solaire : énergie la moins chère pour la moitié de l’humanité  http @user #partenaire,2,2,True,True,0,,Sentiment: X pattern match,1.1621203422546387
few-shot,182,Le solaire : énergie la moins chère pour la moitié de l’humanité  http @user #partenaire,2,1,False,True,0,,Sentiment: X pattern match,1.0071806907653809
few-shot-real,182,Le solaire : énergie la moins chère pour la moitié de l’humanité  http @user #partenaire,2,2,True,True,0,,Sentiment: X pattern match,0.9810469150543213
chain-of-thought,182,Le solaire : énergie la moins chère pour la moitié de l’humanité  http @user #partenaire,2,2,True,True,0,,Sentiment: X pattern match,4.894938707351685
role-based,182,Le solaire : énergie la moins chère pour la moitié de l’humanité  http @user #partenaire,2,2,True,True,0,,Sentiment: X pattern match,0.9662876129150391
combined,182,Le solaire : énergie la moins chère pour la moitié de l’humanité  http @user #partenaire,2,2,True,True,0,,Sentiment: X pattern match,0.9853806495666504
zero-shot,81,"Écotaxe : pour NKM, Ségolène Royal ""assassine"" l'écologie http",0,0,True,True,0,,Sentiment: X pattern match,7.308006763458252
few-shot,81,"Écotaxe : pour NKM, Ségolène Royal ""assassine"" l'écologie http",0,0,True,True,0,,Sentiment: X pattern match,1.6337099075317383
few-shot-real,81,"Écotaxe : pour NKM, Ségolène Royal ""assassine"" l'écologie http",0,0,True,True,0,,Direct digit match,1.3733727931976318
chain-of-thought,81,"Écotaxe : pour NKM, Ségolène Royal ""assassine"" l'écologie http",0,0,True,True,0,,Sentiment: X pattern match,4.36870265007019
role-based,81,"Écotaxe : pour NKM, Ségolène Royal ""assassine"" l'écologie http",0,0,True,True,0,,Direct digit match,0.9550466537475586
combined,81,"Écotaxe : pour NKM, Ségolène Royal ""assassine"" l'écologie http",0,0,True,True,0,,Sentiment: X pattern match,0.7567958831787109
zero-shot,154,France Ecologie Energie » vous informe sur l'actualit é de la semaine  http,1,1,True,True,0,,Direct digit match,0.9933104515075684
few-shot,154,France Ecologie Energie » vous informe sur l'actualit é de la semaine  http,1,1,True,True,0,,Direct digit match,0.7392568588256836
few-shot-real,154,France Ecologie Energie » vous informe sur l'actualit é de la semaine  http,1,1,True,True,0,,Direct digit match,0.950258731842041
chain-of-thought,154,France Ecologie Energie » vous informe sur l'actualit é de la semaine  http,1,1,True,True,0,,Sentiment: X pattern match,2.4798192977905273
role-based,154,France Ecologie Energie » vous informe sur l'actualit é de la semaine  http,1,1,True,True,0,,Direct digit match,2.0030226707458496
combined,154,France Ecologie Energie » vous informe sur l'actualit é de la semaine  http,1,1,True,True,0,,Direct digit match,0.9290730953216553
